dimension	cluster	cluster_elements	means_cases	means_deaths	means_mobility
Cases	cl-3	Itamaraju,Valente,Muritiba,Araci,Morro do Chapéu,Entre Rios,Ibicaraí,Coaraci,Maragogipe,Ipiaú,Caravelas,Inhambupe,Ibotirama,Cachoeira,Itabela,Barra do Choça,Coração de Maria,São Sebastião do Passé,Santa Maria da Vitória,Poções,Jacobina,Iguaí,Cruz das Almas,Rio Real,Ituberá,Madre de Deus,Capim Grosso,Itarantim,Guanambi,Cansanção,Laje,Santo Estêvão,Xique-Xique,Condeúba,Irará,Ruy Barbosa,Nova Viçosa,Itajuípe,Uauá,Itaparica,Ubatã,Itatim,Livramento de Nossa Senhora,Afogados da Ingazeira,Jaguaquara,Curaçá,São Félix do Coribe,Medeiros Neto,Dias d'Ávila,Itiúba,Santo Amaro,Santa Cruz Cabrália,Euclides da Cunha,Belo Campo,Alcobaça,Conceição do Coité,Camacan,Amargosa,Gravatá,Itapetinga,Cândido Sales,Lavras,Catu,Mutuípe,Caetité,Lapão,Belmonte,Correntina,Bom Conselho,Miguel Calmon,Ribeira do Pombal,Una,Bom Jesus da Lapa,Conceição do Jacuípe,Amélia Rodrigues,Barra da Estiva,Uruçuca,Itanhém	2.730215507975568	2.726311036325972	3.1101047465220697
Cases	cl-7	Cidade Gaúcha,Fazenda Rio Grande,Ibaiti,Planalto,Jandaia do Sul,Imbituva,Colombo,Florestópolis,Jaguapitã,Lapa,Mamborê,Pinhais,Corbélia,Altônia,Wenceslau Braz,Ubiratã,Piên,Pitanga,Três Barras do Paraná,Santa Tereza do Oeste,São Jorge d'Oeste,Santa Isabel do Ivaí,Bituruna,Ribeirão do Pinhal,Carambeí,Ribeirão Claro,Siqueira Campos,Piraí do Sul,Andirá,Quitandinha,Realeza,Manoel Ribas,Castro,Rebouças,Coronel Vivida,Prudentópolis,Loanda,Paracatu,Terra Roxa,Engenheiro Beltrão,Matelândia,Clevelândia,Itaipulândia,Salto do Lontra,Laranjeiras do Sul,Douradina,Curiúva,Porecatu,Terra Rica,Céu Azul,Uraí,Missal,Candói,Astorga,Arapoti,Santa Terezinha de Itaipu	0.762463334891928	0.7533506817273238	0.991905699287589
Cases	cl-4	Poço Redondo,Paulo Afonso,Nossa Senhora da Glória,Poço Verde,Carira,Boquim,São Desidério,Alagoinhas,Barra dos Coqueiros,Propriá,Carmópolis,Umbaúba,Nossa Senhora das Dores,Laranjeiras,Maracás,Itaporanga d'Ajuda,Serrinha,Picos,Campo do Brito,Tobias Barreto,Senador Canedo,Salgado,Nazaré	4.961572281950682	4.947092207893388	5.872632497024828
Death	cl-13	Serra,Ribeirão Preto,Itatiba,Rio de Janeiro,Anápolis,Duque de Caxias,Sumaré,Tatuí,Pouso Alegre,Teresina,Atibaia,Jaraguá do Sul,Sapucaia do Sul,São Gonçalo,Araraquara,Salto,Marília,Itu,Mauá,Nova Iguaçu,Petrópolis,Diadema,Santo André,Teresópolis,Hortolândia,São José,Belém,Indaiatuba,Guarulhos,Guarapuava,Balneário Camboriú,Carapicuíba,Pindamonhangaba,Jardim,Três Lagoas,Fortaleza,Santa Rita,Bauru,Votuporanga,Resende,Londrina,Divinópolis,Itapira,Santa Isabel,Parauapebas,Porto Velho,Uberlândia,São Caetano do Sul,Uberaba,Taubaté,Ponta Grossa,Macaé,Recife,Presidente Prudente,Jacareí,Dom Pedrito,Itajaí,Guarujá,Santana de Parnaíba,Itajubá,Marabá,Barueri,Criciúma,Nova Friburgo,Pariquera-Açu,Blumenau,Campos dos Goytacazes,Contagem,Montes Claros,Caruaru,Altamira,São Carlos,Curvelo,Santos,Catanduva,Manaus,Nilópolis,Vitória,Sorocaba,Bento Gonçalves,Campo Grande,Redenção,Jundiaí,Governador Valadares,Lauro de Freitas,Mogi das Cruzes,Vinhedo,Barretos,Rio Branco,Valença,Maringá,Betim,Rio das Ostras,Belo Horizonte,Joinville,Jaú,Santarém,Bragança Paulista,Maceió,Goiânia,Itapetininga,Taboão da Serra,Brusque,São Luís,Caraguatatuba,Mossoró,São Bernardo do Campo,Florianópolis,Araçatuba,Dourados,Cubatão,Aparecida de Goiânia,Americana,Piracicaba,Quixeramobim,Chapecó,Itapecerica da Serra,Foz do Iguaçu,Campo Mourão,Cascavel,Niterói,São José do Rio Preto,Caxias do Sul,Paulínia,São João del Rei,Novo Hamburgo,Cotia,Salvador,Curitiba,Passo Fundo,Porto Alegre,Cuiabá,João Pessoa,Natal,Botucatu,Volta Redonda,São Paulo,Ribeirão Pires,Campinas,Juiz de Fora,Valinhos,Socorro,Santa Maria,Osasco,Aracaju	-0.7149871418421673	-1.0524736274810738	7.3631020260398525
Death	cl-5	Passos,Charqueadas,Paracambi,São Francisco de Paula,Surubim,Piratini,Ubajara,Nova Alvorada do Sul,Viçosa do Ceará,Sobral,Peruíbe,Itabuna,Itapipoca,Tijucas,Itaguaí,Canguçu,Monsenhor Tabosa,Deodápolis,Butiá,Nova Santa Rita,Limeira,Arroio do Tigre,Quaraí,Capivari,Itaqui,Extrema,Arcoverde,Bodocó,São Marcos,Itaquiraí,Arroio do Sal,Capão do Leão,Quixadá,Cambé,Escada,Rio Verde de Mato Grosso,Frederico Westphalen,São Caitano,Morada Nova,Senador Pompeu,Pentecoste,Soledade,Iguatu,Trindade,Pinheiro Machado,Lençóis Paulista,Caucaia,Assaré,Mariana,Toritama,Serra Talhada,Terra de Areia,Jaguarão,Lajedo,Bela Vista,São José do Egito,Três de Maio,Pombos,Veranópolis,Eldorado do Sul,Cerquilho,Ibirubá,Santa Vitória do Palmar,Palmital,Paulista,Novo Oriente,Vila Velha,São João da Boa Vista,São José da Coroa Grande,São Benedito,Morro Reuter,Tauá,Custódia,Dois Irmãos,Mundo Novo,Sobradinho,Entre-Ijuís,Santa Cruz do Rio Pardo,Água Clara,José Bonifácio,Floresta,Barra Mansa,Marau,Beberibe,Feliz,Praia Grande,Sertãozinho,Aurora,Santana do Acaraú,Feira Nova,Crateús,Itambé,Bela Cruz,Jaboatão dos Guararapes,Macapá,Venâncio Aires,Triunfo,São José do Belmonte,Andradina,Balneário Pinhal,Monte Mor,Irauçuba,Angatuba,Nova Petrópolis,Santo Antônio da Patrulha,Franco da Rocha,Vespasiano,Guaporé,Cruz Alta,Carlos Barbosa,São Francisco de Assis,Miguel Pereira,Guaiúba,Caieiras,Constantina,Tapes,Buíque,Descalvado,Araricá,Crissiumal,Brejo Santo,Barão,Belford Roxo,Limoeiro,Guararapes,Varginha,Cupira,Casca,Roca Sales,Santa Cruz do Capibaribe,Rio Claro,Amparo,Granja,Taquaritinga do Norte,Glória de Dourados,Palmeira das Missões,Carangola,Araxá,Campo Bom,Nova Andradina,Cedro,Capão Bonito,Cesário Lange,Cravinhos,Barbalha,Dracena,Porto Murtinho,Aliança,Caarapó,Itapevi,Vacaria,Panambi,Ipubi,Nova Russas,Itaitinga,Angélica,Batayporã,Amontada,Agudo,Francisco Morato,Além Paraíba,Candeias,Uruburetama,Itaboraí,Castanhal,Arroio do Meio,Tianguá,Camapuã,São Bento do Una,São Sebastião,Pirassununga,Barro,Restinga Sêca,Braço do Norte,Ferraz de Vasconcelos,Nova Hartz,Lagoa Vermelha,Cerqueira César,Imperatriz,Quixeré,Juazeiro do Norte,Guaraciaba do Norte,Itaquaquecetuba,Leme,Encruzilhada do Sul,Campos Sales,Cachoeiras de Macacu,Patos de Minas,Lavras da Mangabeira,Cidreira,Petrolândia,Agrestina,Aracati,Araranguá,Olinda,Russas,Três Cachoeiras,Piedade,Anastácio	0.8713620822991716	0.8144075051530189	3.1669918772716223
Death	cl-3	Petrolina,São Miguel do Iguaçu,Sarandi,Sengés,Imbituva,Linhares,Fátima do Sul,Aparecida do Taboado,Estrela,Pelotas,Três Barras do Paraná,Bandeirantes,Ilhéus,Porto Nacional,Itatinga,Barrinha,Piraju,Mococa,Primavera do Leste,Ladário,Rio Grande,Paiçandu,Barra do Garças,Umuarama,Mogi Guaçu,São Gabriel,Campo Largo,Navegantes,Francisco Beltrão,Rancharia,Ourinhos,Palotina,Santa Bárbara d'Oeste,Montenegro,Santo Ângelo,Campo Limpo Paulista,Gravataí,Ubatuba,Laranjal Paulista,Lajeado,Biguaçu,Américo Brasiliense,Lins,Içara,Goioerê,Barra do Piraí,Torres,Vitória da Conquista,São Miguel do Oeste,Bariri,Cachoeirinha,Várzea Alegre,Cassilândia,Caconde,Boa Vista,Paranaíba,Monte Alto,Campina Grande,São Vicente,Taquaritinga,Jequié,Votorantim,Três Corações,Araruama,Gurupi,Maricá,Itanhaém,Cajamar,Arujá,Ilha Solteira,Rio Bonito,Sete Lagoas,Capão da Canoa,Cabo de Santo Agostinho,Salto de Pirapora,Arapongas,Guaratinguetá,Bertioga,Guariba,Guaraí,Rio Verde,Leopoldina,Caçapava,Colina,Muriaé,Araruna,Saquarema,Cajazeiras,Boituva,Louveira,Campos do Jordão,Pato Branco,Registro,Rondonópolis,Cosmópolis,Sonora,São José do Rio Pardo,Juazeiro,Corumbá,Rio Brilhante,Avaré,Caçador,Santa Rosa de Viterbo,Assis Chateaubriand,Paranaguá,Astorga,Garibaldi,Encantado,Ituverava,Angra dos Reis,Tubarão,Pinhais,Corbélia,Timbó,Ubiratã,Cabo Frio,Palmas,Miracema do Tocantins,Porto Feliz,Paranavaí,Santo Antônio do Sudoeste,Mairiporã,Guaxupé,Ipatinga,Catalão,Patos,Cáceres,Capanema,Barbacena,Mirandópolis,Matelândia,Lorena,Costa Rica,Terenos,Apucarana,Borborema,Araras,Jales,Canoas,Araguaína,Rio do Sul,São Gonçalo do Amarante	0.6132826649596903	0.4732653662665916	4.859163643276983
Death	cl-4	Bom Sucesso,Bacabal,Sento Sé,Baixo Guandu,Rio Bananal,Viana,Catolé do Rocha,Presidente Dutra,Itambacuri,Porto Real,Arealva,Castro Alves,Bom Jesus do Itabapoana,São Gabriel da Palha,Vila Rica,Vitória do Mearim,Congonhas,Balsas,Barra do Corda,Caxias,Touros,Jucurutu,Vicência,Grajaú,Mutum,Barão de Cocais,Chapadinha,Malacacheta,Mari,Pimenta Bueno,Itaguara,Junqueirópolis,Santo Antônio de Goiás,Codó,Campina Verde,Porciúncula,Riachão do Jacuípe,Nova Venécia,Nazaré,Lago da Pedra,Rio dos Cedros,Boa Esperança,São João dos Patos,Jarinu,Santa Rita de Cássia,Barreirinhas,Picuí,Goianésia do Pará,Itabaianinha,Itapecuru Mirim,Torrinha,São Felipe,Canápolis,Zé Doca,Santa Inês,Juína,Carinhanha,Bom Jesus,Ipueiras,Guajará-Mirim,Itabirito,Charqueada,Aguaí,Vitorino Freire,Jaraguá,São José de Ribamar,Pedras de Fogo,Campestre,Colinas,Simão Dias,São Raimundo das Mangabeiras,Oeiras,Açailândia,Capela,Sooretama,Barra de São Francisco,Santa Juliana,Sapé,São Miguel,Coroatá,São Raimundo Nonato,Barra do Bugres,Canindé de São Francisco,Montividiu,Marechal Floriano,Monte Alegre de Minas,Alegre,Paraí,Sumé,Viradouro,Mucuri,Conselheiro Pena,Araçuaí	5.820884047660415	5.818361842847692	6.047353959787285
Death	cl-10	Mineiros do Tietê,Taquarituba,Campinorte,Ituporanga,Santa Luzia,Itirapina,Adamantina,Marechal Deodoro,Palhoça,Xaxim,Bataguassu,Nova Esperança,Posse,Orizona,Ribas do Rio Pardo,Eldorado,União dos Palmares,Piraí,Canelinha,Jardim de Piranhas,Bela Vista de Goiás,Campo Alegre,Caicó,Tambaú,Pontal,Caraúbas,Piratininga,Rubiataba,Caiapônia,Osvaldo Cruz,Caçu,Jussara,Corumbaíba,São Manuel,Alumínio,São Pedro,Massaranduba,Cachoeiro de Itapemirim,Sanclerlândia,Guarabira,Goianinha,Guapiara,Silvânia,Miranda,Itaporã,Colinas do Tocantins,Apiaí,Pinheiro,Novo Gama,São Roque,Orleans,Ivinhema,Camboriú,Piranhas,Girau do Ponciano,Artur Nogueira,Campos Belos,Mamanguape,São Cristóvão,São Paulo do Potengi,João Câmara,São João Batista,Vianópolis,Jaguaruana,Papanduva,Macaíba,Colatina,Guapó,Guia Lopes da Laguna,Viçosa,Cachoeira Alta,Porto União,Goiatuba,Palmeira,Guará,Cabreúva,Vargem Grande do Sul,Paraíso do Norte,Flórida Paulista,Santo Antônio,São José da Laje,São Francisco do Conde,Goianésia,Delmiro Gouveia,Rio Largo,Panorama,Nova Trento,Itapaci,Palmeiras de Goiás,Alexânia,Tupi Paulista,Colíder,Ervália,Iguatemi,Maracanaú,Propriá,Capitão Leônidas Marques,Brasilândia,Guaranésia,Extremoz,Palmeira dos Índios,Imbituba,Cristalina,Dianópolis,Araçariguama,Cataguases,Maragogi,Piracanjuba,Cidade Ocidental,Ivoti,Goianápolis,Uruaçu,Itapuí,Concórdia,Frutal,Rio Pardo,Armazém,Jandira,Santo Augusto,Ipameri,Teotônio Vilela,Itaobim,Ji-Paraná,Santo Antônio do Descoberto,Murici,Igarapava,Teodoro Sampaio,Carmópolis,Sidrolândia,Guararema,Divinolândia,Iporã do Oeste,Porto Calvo,Maravilha,Macau,Anicuns,Monteiro,Simões Filho,Canoinhas,Seabra,Rialma,Santo Amaro da Imperatriz,São Gabriel do Oeste,Valparaíso,Xanxerê	2.4935624570843435	2.4633846374143498	3.7057133806550038
Death	cl-9	Tanguá,Ribeirão,Maués,Tabira,Lagoa do Carro,Italva,São Gabriel da Cachoeira,Aperibé,Engenheiro Paulo de Frontin,Quatis,Sirinhaém,Três Rios,Sinop,Cabrobó,Nova Mutum,Manicoré,Itacoatiara,Areal,Betânia,Macaparana,Coari,Palmares,Rio Preto da Eva,Condado,Mendes,Carapebus,Armação dos Búzios,Salgueiro,Ouro Fino,Chã Grande,Camocim de São Félix,Mangaratiba,Paty do Alferes,Catende,Rio Formoso,Santa Maria da Boa Vista,Glória do Goitá,Guapimirim,Paudalho,Monte Santo de Minas,Presidente Figueiredo,Timbaúba,Vitória de Santo Antão,Poá,Camaragibe,Sumidouro,Canhotinho,Moreno,Altinho,Santo Antônio do Monte,Itatiaia,Humaitá,João Alfredo,Iguaba Grande,Sapucaia,Aripuanã,Gravatá,Mombaça,São Francisco de Itabapoana,Brejo da Madre de Deus,Tefé,Araçoiaba,Riacho das Almas,Valparaíso de Goiás,Vertentes,São Lourenço da Mata,Canindé,Portão,Orobó,São Mateus,Águas Belas,Carpina,Diamantino,Passira,Suzano,Iranduba,Exu,Sanharó,Imbé,Boca do Acre,Parintins,Colniza,Santo Cristo	3.151030777355704	3.13800167788583	4.056520344595479
Death	cl-11	Poço Redondo,Paranapanema,Álvares Machado,Guamaré,Indiara,Itaberaí,Conchas,Laranjeiras,Niquelândia,Serrinha,Piraquara,Serra Negra,Goiás,Itaí,Guaraniaçu,Tobias Barreto,Agrolândia,São Miguel Arcanjo,Nonoai,Várzea Paulista,Santa Helena de Goiás,Eugenópolis,Paulo Afonso,Itanhandu,Cocalzinho de Goiás,São Desidério,São Bento,Três Barras,Sousa,Brotas,Morro Agudo,Santa Bárbara,Lagoa Santa,Cruzeiro do Oeste,Porangatu,Cabedelo,Goianira,São Mateus do Sul,Maracás,Nova Aurora,Edéia,Serra Branca,São Sebastião do Caí,Santa Cruz,Irecê,São Sebastião da Grama,São José de Mipibu,Januária,Tapera,Getúlio Vargas,Pedra Azul,Itapuranga,Martinópolis,Nossa Senhora da Glória,Inhumas,Pirenópolis,Poço Verde,Aragarças,Pomerode,Acreúna,Ibaté,Turvo,Buriti Alegre,Tanabi,Umbaúba,Casa Branca,Santa Helena,Itaporanga d'Ajuda,Chã Preta,Bayeux,Alagoa Grande,Jaboticabal,Hidrolândia,Orlândia,Campo do Brito,Jaguariaíva,Conchal,Pesqueira,Castelo,Currais Novos,Carira,Santa Izabel do Oeste,Boquim,Apodi,Alagoinhas,Barra dos Coqueiros,Sabará,Antônio Prado,Nossa Senhora das Dores,Itaperuçu,Videira,Presidente Getúlio,Picos,Almenara,Monte Carmelo,Pires do Rio,Iporá,Três Coroas,Itaiópolis,Princesa Isabel,Senador Canedo,Cajuru,Salgado,Garça,Bom Jesus de Goiás,Andradas	4.086655236941597	4.066800536932341	5.050766000947995
Death	cl-2	Ipanema,Passa Quatro,Antônio Carlos,Carmo do Rio Claro,Penápolis,Rio Piracicaba,São Roque de Minas,Santa Maria de Itabira,Teixeiras,Maria da Fé,Boa Viagem,Corinto,Alpinópolis,Serro,Caldas,São João Evangelista,Matozinhos,Barroso,Alterosa,Caxambu,Vazante,Ibiraci,Alvinópolis,Bom Despacho,Bocaiúva,São Gonçalo do Rio Abaixo,Elói Mendes,Jacobina,Guapé,Rio Pomba,São Domingos do Prata,Bicas,Matias Barbosa,Monte Sião,Borda da Mata,Campanha,Dores do Indaiá,Cláudio,Salinas,Itupeva,Iturama,Dois Córregos,Raul Soares,São Gonçalo do Sapucaí,Carmo do Paranaíba,Jacutinga,Itamonte,Botelhos,Coração de Jesus,Porteirinha,Perdizes,Tupã,Martinho Campos,Ouricuri,Japeri,Carlos Chagas,Mantena,Itaú de Minas,Matão,Monte Azul,Lagoa Formosa,Felixlândia,Areado,Jequitinhonha,Juatuba,São João Nepomuceno,Mar de Espanha,Campos Altos,Manhumirim,Estiva,Carmo de Minas,Resende Costa,Capitólio,Ouro Preto,Coromandel,Rio Paranaíba,Nova Era,Pompéu,Casimiro de Abreu,Nova Resende,Serra do Salitre,Congonhal,Conceição do Mato Dentro,Muzambinho,Perdões	1.7355947547375592	1.724866992564073	2.1978460045435506
Death	cl-7	Lages,Manhuaçu,Camaçari,Jataí,Itararé,Estância Velha,Camaquã,Joaquim Távora,São Sebastião do Paraíso,Formosa,Fernandópolis,Mangueirinha,Marechal Cândido Rondon,Timóteo,Caratinga,Teutônia,Santa Cruz do Sul,Erechim,Paraguaçu Paulista,Rolândia,Teófilo Otoni,Ibiporã,Toledo,Itápolis,Unaí,Cândido Mota,Alfenas,Tenente Portela,Santa Cruz das Palmeiras,Castilho,Guaíba,Tietê,Parnamirim,Mineiros,Itumbiara,Porto Seguro,Porto Ferreira,Gaspar,Caldas Novas,Esteio,Jacarezinho,Amambai,Bagé,Rio das Pedras,Cruzeiro do Sul,Pedreira,Alegrete,Crato,São Luiz Gonzaga,Itapeva,Bezerros,Araripina,Coronel Fabriciano,Pirapora,Telêmaco Borba,Rio Branco do Sul,Ituiutaba,Nossa Senhora do Socorro,Terra Boa,Feira de Santana,Presidente Epitácio,Conselheiro Lafaiete,São Borja,Agudos,Colorado,São Lourenço,Três Pontas,Nova Santa Rosa,Pederneiras,Ubá,Sorriso,Pau dos Ferros,Guaíra,Osório,Carazinho,Cornélio Procópio,Santa Fé do Sul,Sapiranga,São Bento do Sul,Jaguariúna,Chapadão do Sul,São Francisco do Sul,Itapema,Capinzal,Farroupilha,Ampére,Santa Rosa,Regente Feijó,Olímpia,Santa Mariana,Itabaiana,Mafra,Visconde do Rio Branco,São Leopoldo,Pará de Minas,Santiago,Nova Odessa,Batatais,Ijuí,Aquidauana,Araguari,Janaúba,Canela,Três Passos,Ponta Porã,Patrocínio,Medianeira,Araucária,Curitibanos,Estância,Chopinzinho,João Pinheiro,Barreiras,Alvorada,Santo Antônio da Platina,Itaberaba,Ibitinga,Promissão,Santo Antônio de Jesus,Lagarto,Novo Horizonte,São Joaquim da Barra,Ivaiporã,Tramandaí,Barra Bonita,Teixeira de Freitas,Itabira,Viamão,Irati,União da Vitória,Espírito Santo do Pinhal,Aparecida,Gramado,Parobé,Cachoeira do Sul,Jaguaruna,Nova Lima,Serrana,Uruguaiana,Itaperuna,Campo Maior,Campina Grande do Sul,Ponte Nova,Nerópolis,Quedas do Iguaçu,Luziânia,Taguaí,Ribeirão das Neves,Jardim Alegre,Indaial,Taquari,Ibirité,São José dos Pinhais,São Luís de Montes Belos,Lagoa da Prata,Embu-Guaçu,Tibagi,João Monlevade,São Jerônimo,Formiga,Dois Vizinhos,Joaçaba,Naviraí,Maracaju,Coxim,Sales Oliveira,Poços de Caldas,Ipuã,Pombal,Eunápolis,Morro da Fumaça	1.349711914763618	1.205402457835023	5.338351236797156
Death	cl-17	Manacapuru,Mirassol d'Oeste,Igarapé-Açu,Concórdia do Pará,Pontes e Lacerda,Conceição do Araguaia,Caçapava do Sul,São Geraldo do Araguaia,Tucumã,Nova Xavantina,Mocajuba,Portel,Itupiranga,Breu Branco,São José dos Quatro Marcos,Cametá,São Félix do Xingu,Canarana,Acará,Araputanga,Óbidos,Novo Progresso,Brasnorte,Novo Repartimento,Almeirim,Canaã dos Carajás,Paragominas,Jacundá,Confresa,Marituba,Peixoto de Azevedo,Franca,Abaetetuba,Garanhuns,Mãe do Rio,Tailândia,Rurópolis,Rondon do Pará,Uruará,Tapurah,Cacoal,Breves,Campos de Júlio,Juruti,Moju,Ourilândia do Norte,Ulianópolis,São José do Rio Claro,Terra Santa,Salinópolis,Benevides,São Domingos do Araguaia,Barcarena,Monte Alegre,Vigia,Alenquer,Itaituba,Augustinópolis,Santa Maria do Pará,Bragança,Brasil Novo,Capitão Poço,Tucuruí,Oriximiná,Curionópolis,Anapu,Rio Maria,Santana do Araguaia,Dom Eliseu,Juara,Alta Floresta	2.760521321780676	2.743626290476883	3.562712495445112
Death	cl-12	Ilha Comprida,Cordeirópolis,Itajobi,Pirajuí,São João da Barra,Ariranha,Luís Antônio,Paraibuna,Boa Esperança do Sul,Pardinho,Mirassol,Buritama,Santa Branca,Ibirá,Monte Azul Paulista,Mongaguá,Bady Bassitt,Tabapuã,Pinheiral,Vera Cruz,Rinópolis,Pradópolis,Cajati,Itaberá,Bom Jesus dos Perdões,Duartina,Jaci,Santa Rita do Passa Quatro,Pindorama,Parapuã,Bernardino de Campos,Nova Granada,Nova Aliança,Ipiguá,Santa Adélia,Monte Aprazível,Iracemápolis,Pirangi,Guareí,Palestina,Dumont,Cardoso,Rincão,Iperó,Jardinópolis,Juquitiba,Nova Europa,Pirapozinho,Assis,Vargem Grande Paulista,Urânia,Ribeirão Branco,Águas de Lindóia,Fartura,Bálsamo,Bofete,Pereira Barreto,Dourado,Águas da Prata,Cianorte,Severínia,Mesquita,Nhandeara,Mirante do Paranapanema,Iguape,Chavantes,Miguelópolis,Cedral,Pacaembu,Valentim Gentil,Engenheiro Coelho,Getulina,Buri,Estrela d'Oeste,Joanópolis,Sete Barras,Ouroeste,Itaporanga,Nazaré Paulista,Herculândia,São Simão,Itariri,Palmares Paulista,Guapiaçu,Salto Grande	1.0964826882888699	1.084830529611693	1.4636838042303528
Death	cl-14	Arapiraca,São Miguel do Guaporé,Santo Antônio do Tauá,Cuité,Xinguara,São Joaquim de Bicas,Queimadas,Barreiros,Paraíba do Sul,Canguaretama,Ouro Preto do Oeste,Alagoa Nova,Ceará-Mirim,Prata,Aimorés,Mata de São João,Água Boa,Sarzedo,Águas Lindas de Goiás,Rolim de Moura,Aracruz,Buritis,Quissamã,Alhandra,Guarapari,Ingá,Fraiburgo,Pedreiras,Presidente Médici,Jaru,Alto Araguaia,Canavieiras,Conceição da Feira,Planaltina,Piripiri,Tocantinópolis,Quirinópolis,Camocim,Pão de Açúcar,Bom Jardim,Igarassu,Coruripe,Formoso do Araguaia,Pilar,Cafelândia,Macatuba,São Miguel dos Campos,Rosário do Sul,Mateus Leme,Alto do Rodrigues,Assaí,Solânea,Ariquemes,Colorado do Oeste,Limoeiro do Norte,Timon,Nova Mamoré,Junqueiro,Ilhabela,Pacajá,Campo Novo do Parecis,Areia Branca,Ibiúna,Penedo,Ananindeua,Pedro Afonso,Nanuque,Paraíso do Tocantins,Santana do Ipanema,Querência,Capelinha,Maranguape,Araguatins,Nobres,São Francisco do Guaporé,Santa Rita do Sapucaí,Tabatinga,Ceres,Várzea Grande,Porto Franco,Rio Tinto,Tomé-Açu,Capinópolis,Senhor do Bonfim,Nova Cruz,Igarapé-Miri,Cachoeira Paulista,Vilhena	4.207242338667939	4.19391453068473	5.153430182022702
Death	cl-1	Jaíba,Pedralva,Brasília de Minas,Cristais,Campo Belo,Divino,Cambuí,Cruzília,Lavras,Novo Cruzeiro,Esmeraldas,Medina,Diamantina,Itaúna,Carmópolis de Minas,Cruzeiro,Belo Oriente,Camanducaia,Francisco Sá,Igarapé,Sacramento,São Gotardo,Minas Novas,Fronteira,Prados,Caetanópolis,Guanhães,Resplendor,São José da Lapa,Pirapetinga,Arcos,Padre Paraíso,Poço Fundo,Entre Rios de Minas,Nova Ponte,Abaeté,Tupaciguara,Cássia,Águas Formosas,Caeté,Três Marias,Lima Duarte,Cambuquira,Machado,Rio Acima,Inhapim,Paraisópolis,Turmalina,Santos Dumont,Juruaia,Espinosa	2.022744082546936	2.0149000412626465	2.4713245403148134
Death	cl-15	Dionísio Cerqueira,Paraguaçu,Rosana,Piumhi,Rio Negrinho,General Salgado,Santo Anastácio,Piracaia,Potirendaba,Nepomuceno,Urubici,Jaboticatubas,Presidente Venceslau,Tapiratiba,Campos Novos,Araporã,Abelardo Luz,Bocaina,Santa Cecília,Lucélia,Patrocínio Paulista,Guaraciaba,Ibirama,Otacílio Costa,Araquari,Balneário Barra do Sul,São Lourenço do Oeste,Urussanga,Taió,São José do Cedro,Várzea da Palma,Luiz Alves,Pouso Redondo,Itapiranga,Belo Jardim,Uchoa,Coronel Freitas,Herval d'Oeste,Presidente Bernardes,Lambari,Campo Erê,Mauriti,Bombinhas,Barra Velha,Quilombo,Oliveira,São Joaquim,Ribeirão Bonito,Cajobi,Pinhalzinho,Pilar do Sul,Jacinto Machado,Bebedouro,Pirapora do Bom Jesus,Pedro Leopoldo,Conceição das Alagoas,Sombrio,Faxinal dos Guedes,Ouro Branco,Itá,Altinópolis,Cunha Porã,Irani,Baependi,Nova Serrana,Maracaí,Luzerna,Penha,Itamogi,Pitangueiras,Itapoá,Garuva,Guaramirim,Corupá,Bastos,Trombudo Central,Brumadinho,Igaratá,Conceição de Macabu,Palmitos	2.2597149169212374	2.247120930350477	2.7082138170228727
Death	cl-6	Cariacica,Campo Verde,Mairinque,Iúna,Riacho de Santana,Oiapoque,Alfredo Chaves,Santa Leopoldina,Anchieta,Vargem Alta,Ipojuca,Piúma,Montanha,Vila Valério,Venda Nova do Imigrante,Bom Jesus do Norte,Parnaíba,São Roque do Canaã,Pancas,Santa Teresa,São Miguel do Guamá,Vassouras,Itapissuma,Presidente Kennedy,Ibatiba,Floriano,Jaguaré,Fundão,Pedro Canário,Santana,Pinheiros,Jaciara,Marilândia,Marataízes,Ecoporanga,Afonso Cláudio,Itapemirim,Laranjal do Jari,Guaçuí,Iconha,Magé,Pacatuba,Santa Maria de Jetibá,Domingos Martins,Tangará da Serra,Lucas do Rio Verde,Acaraú,Água Preta	4.791845150555379	4.782233876591139	5.319069491313586
