dimension	cluster	cluster_elements	means_cases	means_deaths	means_mobility
mobility	c-90	Cruzeiro do Oeste,São Mateus do Sul	3.7111960172143297	3.7100108597510855	4.006055493063368
mobility	c-91	Joaquim Távora,Santa Mariana	1.231509463294747	1.2022018395312672	1.3294900637420324
mobility	c-92	Piraquara,Dois Vizinhos	2.093526733614193	1.9880517726937748	3.448218972628421
mobility	c-93	Santo Antônio do Sudoeste,Sengés,Araruna	0.15781027836596462	0.1403801503378764	0.3856580427446568
mobility	c-94	Ribeirão Claro,Fazenda Rio Grande	1.1592289261261077	1.1592289261261077	1.7632920884889378
mobility	c-95	Rebouças,Colombo	0.9775476845888862	0.9685583096727305	1.1480877390326205
mobility	c-96	Santa Tereza do Oeste,Douradina	0.9045123417357407	0.9033271842724967	0.9459130108736412
mobility	c-97	Santa Isabel do Ivaí,Lapa,Cidade Gaúcha,Terra Rica,Clevelândia,Mamborê,Jaguapitã,Florestópolis,Planalto,Laranjeiras do Sul,São Jorge d'Oeste,Piraí do Sul	0.8089715442678235	0.8072941804221757	0.8549493813273346
mobility	c-98	Porecatu,Salto do Lontra,Candói,Coronel Vivida,Altônia,Curiúva,Santa Terezinha de Itaipu	0.29497769887614983	0.2906052332211857	0.3058840859178319
mobility	c-99	Uraí,Quitandinha,Carambeí,Ibaiti,Missal	0.1782683574617129	0.17408251274256786	0.20100112485939275
mobility	c-100	Realeza,Pitanga,Arapoti,Jandaia do Sul,Prudentópolis	0.7502485747772644	0.7494972027225877	0.8494263217097864
mobility	c-101	Ibirité,Betim	-0.07068806670832506	-0.3858882857270315	7.32569366329209
mobility	c-102	Ervália,Guaranésia	2.220199253777041	2.2190140963137974	2.252793400824897
mobility	c-103	Conselheiro Pena,Santa Juliana	5.161332015120406	5.158004857482554	5.195369328833895
mobility	c-104	Nova Ponte,Francisco Sá	2.061705067203685	2.0542125869399372	2.141638545181853
mobility	c-105	Divino,Poço Fundo	2.019927520451424	2.019927520451424	2.039276340457443
mobility	c-106	Lambari,Paraguaçu	2.9208026059427645	2.9161723253953014	3.00856767904012
mobility	c-107	Pirapetinga,Guanhães	2.7872861264084747	2.769334303444393	3.643588301462317
mobility	c-108	Padre Paraíso,Rio Acima,Lima Duarte	2.879239243400603	2.878449138425107	2.9346269216347953
mobility	c-109	Turmalina,Prados	2.3405094810915603	2.3362607360283807	2.4720472440944876
mobility	c-110	Jaíba,Carmópolis de Minas,Juruaia	1.591818200813867	1.5809153197464318	1.7093175853018376
mobility	c-111	Três Marias,Inhapim,Pedralva	2.647924122588495	2.6471340176129985	2.6844769403824524
mobility	c-112	Cambuí,Camanducaia	1.990416769410568	1.9873531818106325	2.164135733033371
mobility	c-113	Medina,Cássia,Águas Formosas	1.538162770059848	1.5373726650843522	1.6972253468316463
mobility	c-114	Arcos,Machado	1.4596398766611354	1.4596398766611354	1.6459130108736413
mobility	c-115	Brasília de Minas,Caetanópolis,Fronteira	1.845313128398603	1.845313128398603	1.9014810648668916
mobility	c-116	Alvinópolis,Campos Altos,Campanha	1.9824277552957421	1.9824277552957421	2.006992875890514
mobility	c-117	São Gonçalo do Rio Abaixo,Rio Pomba,Serra do Salitre,Caxambu	1.3891829569103935	1.3815897827048202	1.5307649043869516
mobility	c-118	Perdizes,São João Nepomuceno,Botelhos	1.3445635206317297	1.3445635206317297	1.3609486314210726
mobility	c-119	Matias Barbosa,Conceição do Mato Dentro,Perdões	1.155709037053051	1.155709037053051	1.199793775778028
mobility	c-120	Matozinhos,Muzambinho,Borda da Mata	1.845769104558336	1.8426822508600271	2.32090363704537
