outcome	maximum_intersection	percentage_intersection	outcome_cluster	outcome_cluster_elements	omeans_cases	omeans_deaths	omeans_mobility	residential_cluster	residential_cluster_elements	rmeans_cases	rmeans_deaths	rmeans_mobility
Cases	68	0.8	cl-11	Dionísio Cerqueira,Presidente Bernardes,Cunha Porã,Irani,Patrocínio Paulista,Guaraciaba,Campo Erê,Rosana,Herval d'Oeste,Ibirama,Bombinhas,Otacílio Costa,Barra Velha,Luzerna,Rio Negrinho,General Salgado,Santo Anastácio,Quilombo,Araquari,Penha,Balneário Barra do Sul,Potirendaba,Capivari,São Joaquim,Urubici,Jaboticatubas,São Lourenço do Oeste,Urussanga,Salesópolis,Ribeirão Bonito,Taió,Pinhalzinho,Itapoá,Pilar do Sul,Tamboril,São José do Cedro,Jacinto Machado,Eusébio,Tapiratiba,Garuva,Pirapora do Bom Jesus,Campos Novos,Guaramirim,Corupá,Candelária,Araporã,Abelardo Luz,Luiz Alves,Bastos,Pouso Redondo,Conceição das Alagoas,Itapiranga,Trombudo Central,Belo Jardim,Sombrio,Faxinal dos Guedes,Ouro Branco,Bocaina,Uchoa,Igaratá,Conceição de Macabu,Santa Cecília,Palmitos,Serafina Corrêa,Coronel Freitas,Itá,Lucélia,Auriflama	2.185134849871525	2.176615176879699	2.3827852400802834	cl-10	Dionísio Cerqueira,Surubim,Rosana,Tijucas,Rio Negrinho,General Salgado,Santo Anastácio,Potirendaba,Capivari,Morrinhos,Urubici,Jaboticatubas,Tapiratiba,Campos Novos,Araporã,Abelardo Luz,Bocaina,Santa Cecília,Laranjal Paulista,Lucélia,Cerquilho,Seberi,Patrocínio Paulista,Guaraciaba,Ibirama,Otacílio Costa,Araquari,Balneário Barra do Sul,São Lourenço do Oeste,Urussanga,Taió,São José do Cedro,Candelária,Luiz Alves,Pouso Redondo,Itapiranga,Belo Jardim,Uchoa,Serafina Corrêa,Coronel Freitas,Herval d'Oeste,Presidente Bernardes,Monte Mor,Campo Erê,Redenção,Bombinhas,Guaporé,Barra Velha,Carlos Barbosa,Bom Retiro do Sul,Quilombo,São Joaquim,Salesópolis,Ribeirão Bonito,Pinhalzinho,Pilar do Sul,Jacinto Machado,Eusébio,Pirapora do Bom Jesus,Conceição das Alagoas,Sombrio,Faxinal dos Guedes,Ouro Branco,Itá,Cravinhos,Cunha Porã,Irani,Luzerna,Canindé,Jaguaruna,Penha,Itapoá,Tamboril,Braço do Norte,Garuva,Guaramirim,Corupá,Bastos,Trombudo Central,Igaratá,Conceição de Macabu,Palmitos,Russas,Piedade,Auriflama	1.9273413208968493	1.911372260713053	2.477513399060412
Cases	90	1.0	cl-0	Ipanema,Passa Quatro,Antônio Carlos,Carmo do Rio Claro,Rio Piracicaba,São Roque de Minas,Santa Maria de Itabira,Teixeiras,Maria da Fé,Boa Viagem,Serro,Alpinópolis,Corinto,Caldas,São João Evangelista,Matozinhos,Barroso,Águas Formosas,Cássia,Alterosa,Caxambu,Vazante,Ibiraci,Alvinópolis,Bom Despacho,Bocaiúva,São Gonçalo do Rio Abaixo,Elói Mendes,Cristais,Guapé,Rio Pomba,São Domingos do Prata,Medina,Bicas,Matias Barbosa,Itaúna,Belo Oriente,Monte Sião,Resplendor,Borda da Mata,Arcos,Campanha,Dores do Indaiá,Cláudio,Salinas,Iturama,Dois Córregos,Raul Soares,São Gonçalo do Sapucaí,Carmo do Paranaíba,Jacutinga,Itamonte,Botelhos,Coração de Jesus,Porteirinha,Diamantina,Perdizes,Fronteira,Caetanópolis,Martinho Campos,Carlos Chagas,Mantena,Itaú de Minas,Monte Azul,Lagoa Formosa,Felixlândia,Areado,Jequitinhonha,Juatuba,São João Nepomuceno,Brasília de Minas,Mar de Espanha,Campos Altos,Manhumirim,Estiva,Carmo de Minas,Resende Costa,Capitólio,Ouro Preto,Coromandel,Rio Paranaíba,Nova Era,Pompéu,Nova Resende,Serra do Salitre,Machado,Congonhal,Conceição do Mato Dentro,Muzambinho,Perdões	1.7099792904271425	1.707054008840468	1.8615229346331714	cl-1	Ipanema,Passa Quatro,Antônio Carlos,Carmo do Rio Claro,Rio Piracicaba,São Roque de Minas,Santa Maria de Itabira,Teixeiras,Maria da Fé,Boa Viagem,Corinto,Alpinópolis,Serro,Caldas,São João Evangelista,Matozinhos,Barroso,Águas Formosas,Cássia,Alterosa,Caxambu,Vazante,Ibiraci,Alvinópolis,Bom Despacho,Bocaiúva,São Gonçalo do Rio Abaixo,Elói Mendes,Cristais,Guapé,Rio Pomba,São Domingos do Prata,Medina,Bicas,Matias Barbosa,Itaúna,Belo Oriente,Monte Sião,Resplendor,Borda da Mata,Arcos,Campanha,Dores do Indaiá,Cláudio,Salinas,Iturama,Dois Córregos,Raul Soares,São Gonçalo do Sapucaí,Carmo do Paranaíba,Jacutinga,Itamonte,Botelhos,Coração de Jesus,Porteirinha,Diamantina,Perdizes,Fronteira,Caetanópolis,Martinho Campos,Carlos Chagas,Mantena,Itaú de Minas,Monte Azul,Lagoa Formosa,Felixlândia,Areado,Jequitinhonha,Juatuba,São João Nepomuceno,Brasília de Minas,Mar de Espanha,Campos Altos,Manhumirim,Estiva,Carmo de Minas,Resende Costa,Capitólio,Ouro Preto,Coromandel,Rio Paranaíba,Nova Era,Pompéu,Nova Resende,Serra do Salitre,Machado,Congonhal,Conceição do Mato Dentro,Muzambinho,Perdões	1.7099792904271425	1.707054008840468	1.8615229346331714
Cases	86	0.7747747747747747	cl-1	Paracambi,Tanguá,Ribeirão,Queimados,Bodocó,São Marcos,Lagoa do Carro,Aperibé,Engenheiro Paulo de Frontin,Quatis,Itaocara,Escada,São Caitano,Soledade,Lagoa dos Gatos,Sirinhaém,Santo Antônio de Pádua,Cabrobó,Toritama,Areal,Betânia,Macaparana,Ibiapina,Lajedo,São José do Egito,Três de Maio,Pombos,Abreu e Lima,Palmital,Giruá,São José da Coroa Grande,Tauá,Custódia,Mendes,Carapebus,Carmo,Silva Jardim,Cambuci,Sananduva,Floresta,Chã Grande,Tapejara,Beberibe,Camocim de São Félix,Mangaratiba,Paty do Alferes,Feira Nova,Itambé,Catende,Rio Formoso,Santa Maria da Boa Vista,Iacanga,São José do Belmonte,Monte Santo de Minas,Timbaúba,Cantagalo,Buíque,Arroio Grande,Canhotinho,Queluz,Brejo Santo,Seropédica,Altinho,Cupira,São Pedro da Aldeia,Itatiaia,Taquaritinga do Norte,Sapucaia,Mombaça,São Francisco de Itabapoana,Aliança,Araçoiaba,Riacho das Almas,Vertentes,Ipubi,Orobó,Comendador Levy Gasparian,São Bento do Una,Icapuí,Tamandaré,Exu,Nazaré da Mata,Sanharó,Petrolândia,Agrestina,Parintins	2.3252339668417608	2.314076319034759	2.660412143249535	cl-7	Paracambi,Tanguá,Ribeirão,Canguçu,Queimados,Maués,Bodocó,São Marcos,Lagoa do Carro,São Gabriel da Cachoeira,Aperibé,Engenheiro Paulo de Frontin,Quatis,Itaocara,Escada,São Caitano,Soledade,Pinheiral,Lagoa dos Gatos,Sirinhaém,Santo Antônio de Pádua,Cabrobó,Manicoré,Itacoatiara,Toritama,Areal,Betânia,Macaparana,Ibiapina,Coari,Lajedo,Jardim,São José do Egito,Três de Maio,Pombos,Veranópolis,Rio Preto da Eva,Abreu e Lima,Ibirubá,Palmital,Giruá,São José da Coroa Grande,Tauá,Custódia,Mendes,Carapebus,Carmo,Silva Jardim,Cambuci,Sananduva,Floresta,Chã Grande,Tapejara,Beberibe,Camocim de São Félix,Mangaratiba,Paty do Alferes,Feira Nova,Itambé,Catende,Rio Formoso,Santa Maria da Boa Vista,Iacanga,Glória do Goitá,São José do Belmonte,Triunfo,Monte Santo de Minas,Presidente Figueiredo,Timbaúba,Nova Petrópolis,Cantagalo,Buíque,Arroio Grande,Canhotinho,Queluz,Brejo Santo,Seropédica,Altinho,Cupira,São Pedro da Aldeia,Itatiaia,João Alfredo,Taquaritinga do Norte,Sapucaia,Mombaça,São Francisco de Itabapoana,Brejo da Madre de Deus,Aliança,Tefé,Araçoiaba,Riacho das Almas,Panambi,Vertentes,Ipubi,Orobó,Rolante,Comendador Levy Gasparian,Águas Belas,São Bento do Una,Icapuí,Tamandaré,Lagoa Vermelha,Iranduba,Exu,Icó,Nazaré da Mata,Sanharó,Boca do Acre,Petrolândia,Agrestina,Parintins	2.318149509608127	2.3032880656075623	2.764179984258723
Cases	74	0.6548672566371682	cl-3	Itabela,Barra do Choça,Coração de Maria,Itamaraju,São Sebastião do Passé,Uauá,Santa Maria da Vitória,Muritiba,Valente,Itapetinga,Araci,Poções,Jacobina,Itaparica,Cândido Sales,Morro do Chapéu,Catu,Ubatã,Entre Rios,Iguaí,Itatim,Livramento de Nossa Senhora,Cruz das Almas,Ibicaraí,Rio Real,Ituberá,Coaraci,Jaguaquara,Curaçá,Maragogipe,Caetité,Lapão,Madre de Deus,Capim Grosso,Itarantim,São Félix do Coribe,Medeiros Neto,Guanambi,Ipiaú,Correntina,Dias d'Ávila,Itiúba,Santo Amaro,Caravelas,Cansanção,Belmonte,Laje,Miguel Calmon,Inhambupe,Santo Estêvão,Santa Cruz Cabrália,Xique-Xique,Ribeira do Pombal,Condeúba,Una,Ibotirama,Euclides da Cunha,Belo Campo,Irará,Alcobaça,Conceição do Coité,Bom Jesus da Lapa,Ruy Barbosa,Mutuípe,Conceição do Jacuípe,Amélia Rodrigues,Cachoeira,Nova Viçosa,Barra da Estiva,Uruçuca,Camacan,Amargosa,Itajuípe,Itanhém	2.7089212860087355	2.705966337559869	2.9747299324070986	cl-6	Itamaraju,Valente,Muritiba,Araci,Anchieta,Campo Formoso,Vargem Alta,Santa Leopoldina,Vila Valério,Morro do Chapéu,Entre Rios,Ibicaraí,Coaraci,Maragogipe,Gandu,Ipiaú,Fundão,Pedro Canário,Itacaré,Pinheiros,Caravelas,Mata de São João,Inhambupe,Ibotirama,Cachoeira,Itabela,Barra do Choça,Coração de Maria,Iúna,São Sebastião do Passé,Santa Maria da Vitória,Poções,Jacobina,Piúma,Pancas,Iguaí,Cruz das Almas,Rio Real,Ituberá,Presidente Kennedy,Madre de Deus,Capim Grosso,Itarantim,Guanambi,Cansanção,Marilândia,Laje,Santo Estêvão,Xique-Xique,Condeúba,Itapemirim,Casa Nova,Irará,Ruy Barbosa,Nova Viçosa,Itajuípe,São Francisco do Conde,Riacho de Santana,Uauá,Pojuca,Itaparica,Venda Nova do Imigrante,São Roque do Canaã,Remanso,Ubatã,Itatim,Livramento de Nossa Senhora,Jaguaquara,Curaçá,Ibatiba,São Félix do Coribe,Medeiros Neto,Iaçu,Dias d'Ávila,Itiúba,Santo Amaro,Ouricuri,Santa Cruz Cabrália,Prado,Euclides da Cunha,Itaberaba,Belo Campo,Alcobaça,Conceição do Coité,Santa Maria de Jetibá,Camacan,Amargosa,Presidente Tancredo Neves,Itapetinga,Montanha,Cândido Sales,Bom Jesus do Norte,Catu,Mutuípe,Caetité,Lapão,Belmonte,Correntina,Miguel Calmon,Marataízes,Ribeira do Pombal,Ecoporanga,Una,Guaçuí,Iconha,Bom Jesus da Lapa,João Dourado,Conceição do Jacuípe,Domingos Martins,Amélia Rodrigues,Barra da Estiva,Uruçuca,Itanhém	3.11579919084584	3.1112448886842996	3.3885363887036233
Cases	35	0.7777777777777778	cl-0	Jaíba,Lambari,Pedralva,Paraguaçu,Campo Belo,Baependi,Cambuí,Mauriti,Nova Serrana,Santos Dumont,Carmópolis de Minas,Camanducaia,Nepomuceno,Igarapé,Sacramento,São Gotardo,Minas Novas,Prados,Guanhães,Pirapetinga,Padre Paraíso,Entre Rios de Minas,Abaeté,Várzea da Palma,Caeté,Pedro Leopoldo,Três Marias,Lima Duarte,Cambuquira,Rio Acima,Inhapim,Turmalina,Paraisópolis,Juruaia,Espinosa	2.3318168147115075	2.3247543209110764	2.7071674969200274	cl-8	Jaíba,Lambari,Pedralva,Paraguaçu,Campo Belo,Divino,Baependi,Cambuí,Mauriti,Cruzília,Nova Serrana,Vespasiano,Novo Cruzeiro,Esmeraldas,Carmópolis de Minas,Camanducaia,Nepomuceno,Francisco Sá,Igarapé,Sacramento,São Gotardo,Minas Novas,Prados,Guanhães,São José da Lapa,Pirapetinga,Padre Paraíso,Poço Fundo,Entre Rios de Minas,Nova Ponte,Abaeté,Tupaciguara,Várzea da Palma,Caeté,Pedro Leopoldo,Três Marias,Lima Duarte,Cambuquira,Rio Acima,Inhapim,Paraisópolis,Turmalina,Santos Dumont,Juruaia,Espinosa	2.1943216784346973	2.184842263056741	2.6403949506311712
Cases	18	0.8181818181818182	cl-4	Itaporanga d'Ajuda,Poço Redondo,São Desidério,Nazaré,Barra dos Coqueiros,Propriá,Campo do Brito,Nossa Senhora da Glória,Tobias Barreto,Carmópolis,Poço Verde,Carira,Umbaúba,Boquim,Salgado,Nossa Senhora das Dores,Laranjeiras,Maracás	4.9571528907035765	4.948107816464141	5.301102987126608	cl-13	Poço Redondo,Nossa Senhora da Glória,Quissamã,Poço Verde,Carira,Boquim,São Desidério,Barra dos Coqueiros,Propriá,Carmópolis,Campo Maior,Umbaúba,Nossa Senhora das Dores,Laranjeiras,Maracás,Itaporanga d'Ajuda,Campo do Brito,Tobias Barreto,Piripiri,Pombal,Salgado,Nazaré	4.8823147315394895	4.864008272884582	5.4352021338241805
Cases	55	0.9322033898305084	cl-7	Cidade Gaúcha,Jandaia do Sul,Fazenda Rio Grande,Planalto,Ibaiti,Imbituva,Colombo,Florestópolis,Jaguapitã,Lapa,Mamborê,Pinhais,Corbélia,Altônia,Pitanga,Wenceslau Braz,Ubiratã,Piên,Três Barras do Paraná,Santa Tereza do Oeste,São Jorge d'Oeste,Santa Isabel do Ivaí,Bituruna,Ribeirão do Pinhal,Carambeí,Ribeirão Claro,Siqueira Campos,Piraí do Sul,Andirá,Quitandinha,Realeza,Manoel Ribas,Castro,Rebouças,Coronel Vivida,Prudentópolis,Loanda,Terra Roxa,Engenheiro Beltrão,Matelândia,Clevelândia,Itaipulândia,Salto do Lontra,Laranjeiras do Sul,Douradina,Curiúva,Porecatu,Terra Rica,Céu Azul,Uraí,Missal,Candói,Astorga,Arapoti,Santa Terezinha de Itaipu	0.7791946853027841	0.772957021357688	0.9396751542420834	cl-4	Cidade Gaúcha,Fazenda Rio Grande,Ibaiti,São Miguel do Iguaçu,Planalto,Jandaia do Sul,Imbituva,Colombo,Florestópolis,Jaguapitã,Lapa,Mamborê,Pinhais,Corbélia,Altônia,Wenceslau Braz,Ubiratã,Piên,Pitanga,Três Barras do Paraná,Goioerê,Santa Tereza do Oeste,São Jorge d'Oeste,Santa Isabel do Ivaí,Bituruna,Ribeirão do Pinhal,Carambeí,Ribeirão Claro,Siqueira Campos,Piraí do Sul,Andirá,Quitandinha,Realeza,Manoel Ribas,Castro,Rebouças,Coronel Vivida,Prudentópolis,Loanda,Capanema,Terra Roxa,Engenheiro Beltrão,Matelândia,Clevelândia,Itaipulândia,Salto do Lontra,Laranjeiras do Sul,Douradina,Curiúva,Porecatu,Terra Rica,Céu Azul,Uraí,Palotina,Missal,Candói,Astorga,Arapoti,Santa Terezinha de Itaipu	0.7082911368067006	0.6949345440580302	0.9598024823168292
Cases	44	0.9777777777777777	cl-8	Igarapé-Açu,Concórdia do Pará,Dom Eliseu,Conceição do Araguaia,São Geraldo do Araguaia,Mocajuba,Portel,Itupiranga,Breu Branco,São Félix do Xingu,Cametá,Acará,Óbidos,Novo Progresso,Novo Repartimento,Almeirim,Jacundá,Marituba,Abaetetuba,Mãe do Rio,Tailândia,Rurópolis,Rondon do Pará,Uruará,Breves,Juruti,Moju,Ourilândia do Norte,Ulianópolis,Terra Santa,Benevides,São Domingos do Araguaia,Monte Alegre,Vigia,Itaituba,Santa Maria do Pará,Brasil Novo,Capitão Poço,Oriximiná,Curionópolis,Anapu,Rio Maria,Santana do Araguaia,Alenquer	2.624279049730873	2.6121836365642555	2.999031087023214	cl-17	Igarapé-Açu,Concórdia do Pará,Conceição do Araguaia,São Geraldo do Araguaia,Tucumã,Mocajuba,Portel,Itupiranga,Breu Branco,Cametá,São Félix do Xingu,Acará,Óbidos,Novo Progresso,Novo Repartimento,Almeirim,Jacundá,Marituba,Abaetetuba,Mãe do Rio,Tailândia,Rurópolis,Rondon do Pará,Uruará,Breves,Juruti,Moju,Ourilândia do Norte,Ulianópolis,Terra Santa,Benevides,São Domingos do Araguaia,Monte Alegre,Vigia,Alenquer,Itaituba,Santa Maria do Pará,Brasil Novo,Capitão Poço,Oriximiná,Curionópolis,Anapu,Rio Maria,Santana do Araguaia,Dom Eliseu	2.5974842964907148	2.5823391054010107	2.9944411115277267
Death	44	0.5	cl-13	Vitória,Fortaleza,Rio de Janeiro,Porto Velho,Jundiaí,Lauro de Freitas,São Caetano do Sul,Teresina,Mogi das Cruzes,Itapecerica da Serra,Macaé,Niterói,Recife,Rio Branco,Rio das Ostras,Belo Horizonte,Santana de Parnaíba,Mauá,Santarém,Cotia,Diadema,Santo André,Salvador,Curitiba,Barueri,Cuiabá,Porto Alegre,Goiânia,Taboão da Serra,Campos dos Goytacazes,Belém,João Pessoa,Natal,Guarulhos,São Bernardo do Campo,São Paulo,Florianópolis,Ribeirão Pires,Campinas,Juiz de Fora,Valinhos,Santos,Osasco,Aracaju	-0.9276366911423056	-1.3117147385407624	9.422696168660737	cl-12	Rio de Janeiro,Camaçari,Sobral,Itabuna,Pelotas,Parnaíba,Ilhéus,Teresina,Mauá,Rio Grande,Diadema,Santo André,Belém,Guarulhos,Guaíba,Parnamirim,Caucaia,Porto Seguro,Esteio,Gravataí,Bagé,Paulo Afonso,Fortaleza,Porto Velho,São Caetano do Sul,Macaé,Recife,Floriano,Pimenta Bueno,Santana de Parnaíba,Barueri,Campos dos Goytacazes,Jaboatão dos Guararapes,Santos,Vitória,Igarassu,Bertioga,Leopoldina,Franco da Rocha,Jundiaí,Lauro de Freitas,Mogi das Cruzes,Itabaianinha,Rio Branco,Caieiras,Rio das Ostras,Belo Horizonte,Santarém,Bom Jesus,Goiânia,Taboão da Serra,Alvorada,São Bernardo do Campo,Ilhabela,Florianópolis,Oeiras,Viamão,Cariacica,Ananindeua,Itapevi,São Lourenço da Mata,Osasco,Alagoinhas,Itapecerica da Serra,Vassouras,Nova Lima,Maranguape,Niterói,Francisco Morato,São Raimundo Nonato,Mairiporã,Cotia,Salvador,Curitiba,Cuiabá,Porto Alegre,Picos,Natal,Simões Filho,São Paulo,Ribeirão Pires,Campinas,Juiz de Fora,Canoas,Valinhos,Olinda,João Pessoa,Aracaju	1.0738366028456516	0.830108008061283	9.111663172785223
Death	70	0.31390134529147984	cl-13	Manaus,Nilópolis,Americana,Serra,Ribeirão Preto,Itatiba,Bauru,Resende,Anápolis,Piracicaba,Londrina,Divinópolis,Duque de Caxias,Sorocaba,Bento Gonçalves,Campo Grande,Sumaré,Santa Isabel,Uberlândia,Governador Valadares,Uberaba,Taubaté,Ponta Grossa,Vinhedo,Atibaia,Foz do Iguaçu,Sapucaia do Sul,São José do Rio Preto,São Gonçalo,Valença,Maringá,Araraquara,Salto,Jacareí,Marília,Betim,Caxias do Sul,Itu,Guarujá,Paulínia,Nova Iguaçu,Joinville,Bragança Paulista,São João del Rei,Petrópolis,Maceió,Novo Hamburgo,Passo Fundo,Teresópolis,Hortolândia,São José,Nova Friburgo,Blumenau,São Luís,Caraguatatuba,Indaiatuba,Botucatu,Mossoró,Contagem,Montes Claros,Caruaru,Volta Redonda,São Carlos,Balneário Camboriú,Curvelo,Araçatuba,Carapicuíba,Santa Maria,Cubatão,Aparecida de Goiânia	-0.6860906379176621	-1.0232628036532259	7.116564358026674	cl-11	Serra,Petrolina,Sento Sé,Ribeirão Preto,Itatiba,Baixo Guandu,Anápolis,Peruíbe,Duque de Caxias,Itararé,Sumaré,Camaquã,Estância Velha,Santa Luzia,Limeira,Fernandópolis,Atibaia,Sapucaia do Sul,Timóteo,Paraíba do Sul,São Gonçalo,Araraquara,Salto,Marília,Santa Cruz do Sul,Itu,Nova Iguaçu,Petrópolis,Serrinha,Teófilo Otoni,Teresópolis,Hortolândia,São José,Águas Lindas de Goiás,Indaiatuba,Campo Largo,Caicó,Balneário Camboriú,Caldas Novas,Aracruz,Montenegro,Carapicuíba,Campo Limpo Paulista,Várzea Paulista,Ubatuba,Congonhas,São Pedro,Bauru,Resende,Cachoeiro de Itapemirim,Londrina,Divinópolis,Pedreira,Paulista,Ipojuca,Crato,Itapeva,Vila Velha,Santa Isabel,Guarapari,Uberlândia,Nossa Senhora do Socorro,Barra do Piraí,Torres,Taubaté,Ponta Grossa,Uberaba,Vitória da Conquista,Barão de Cocais,Brotas,São Roque,Conselheiro Lafaiete,Feira de Santana,Franca,Jacareí,São Borja,Lagoa Santa,Guarujá,São Lourenço,Boa Vista,São Cristóvão,Campina Grande,Barra Mansa,Santo Antônio de Goiás,São Vicente,Nova Friburgo,Blumenau,Assis,Jequié,Votorantim,Três Corações,Irecê,Araruama,Sorriso,Itupeva,Contagem,Osório,Caruaru,Montes Claros,Riachão do Jacuípe,São Carlos,Januária,Sapiranga,Curvelo,Jaguariúna,Maricá,Itanhaém,Macapá,Cabreúva,Itapema,Cajamar,Arujá,Rio Bonito,Quirinópolis,Olímpia,Manaus,Nilópolis,Sete Lagoas,Cabo de Santo Agostinho,Guaratinguetá,Jarinu,Sorocaba,Bento Gonçalves,Poá,São Leopoldo,Caçapava,Santiago,Nova Odessa,Campo Grande,Governador Valadares,Vinhedo,Maracanaú,Valença,Ibaté,Saquarema,Canela,Maringá,Betim,Garanhuns,São Felipe,Campos do Jordão,Joinville,Bragança Paulista,Tupã,Registro,Maceió,Carinhanha,Ipueiras,Belford Roxo,Limoeiro do Norte,Itabirito,Estância,Jaraguá,Barreiras,São Luís,Cataguases,Caraguatatuba,Corumbá,Jaboticabal,Mossoró,Orlândia,Pacatuba,Santo Antônio de Jesus,Lagarto,Araçatuba,Tramandaí,Teixeira de Freitas,Frutal,Paranaguá,Cubatão,Aparecida de Goiânia,Jandira,Americana,Capela,Campo Verde,Dracena,Piracicaba,Angra dos Reis,Valparaíso de Goiás,Tubarão,Aparecida,Lavras,Gramado,Cabo Frio,Foz do Iguaçu,São José do Rio Preto,Uruguaiana,Caxias do Sul,Guararema,Itaboraí,Castanhal,Campina Grande do Sul,Ponte Nova,Luziânia,Paulínia,Canindé de São Francisco,Catalão,Cáceres,São Sebastião,Ribeirão das Neves,São João del Rei,Novo Hamburgo,Barbacena,Várzea Grande,Ibirité,Passo Fundo,Montividiu,Ferraz de Vasconcelos,Embu-Guaçu,João Monlevade,Suzano,Botucatu,Formiga,Itaquaquecetuba,Leme,Volta Redonda,Lucas do Rio Verde,Viradouro,Poços de Caldas,Mucuri,Santa Maria,Eunápolis,Parobé	1.3049358537000206	1.1151844708030445	7.055614292608045
Death	54	0.27	cl-7	Itabaiana,Lages,Rio das Pedras,Manhuaçu,Espírito Santo do Pinhal,Araripina,Coronel Fabriciano,Jataí,Pará de Minas,Telêmaco Borba,Formosa,Cachoeira do Sul,Batatais,Ijuí,Serrana,Presidente Epitácio,Caratinga,Araguari,Janaúba,Ponta Porã,Patrocínio,Teutônia,Agudos,Itaperuna,Erechim,Araucária,Paraguaçu Paulista,Rolândia,Toledo,Pederneiras,São José dos Pinhais,São Luís de Montes Belos,Lagoa da Prata,Ubá,Alfenas,Guaíra,Tietê,Itumbiara,Carazinho,Ibitinga,Cornélio Procópio,Promissão,Santa Fé do Sul,Chapadão do Sul,Novo Horizonte,São Joaquim da Barra,Porto Ferreira,Joaçaba,Naviraí,São Francisco do Sul,Barra Bonita,Jacarezinho,Farroupilha,Santa Rosa	1.205719723705306	1.0305808923146247	5.319789540196364	cl-0	Arapiraca,Lages,Manhuaçu,Linhares,Taquarituba,Álvares Machado,Rio Bananal,Estrela,Guamaré,Jataí,Itaguaí,Adamantina,Penápolis,Tatuí,Formosa,Pouso Alegre,Jaraguá do Sul,Barreiros,Caratinga,Extrema,Teutônia,Catolé do Rocha,Erechim,Mococa,Primavera do Leste,Paraguaçu Paulista,Rolândia,Toledo,Umuarama,Mogi Guaçu,Serra Negra,Arealva,Iguatu,Afonso Cláudio,Castro Alves,Alfenas,Itaí,Tietê,Guarapuava,Itumbiara,Lençóis Paulista,Nova Mutum,Ourinhos,Osvaldo Cruz,Porto Ferreira,Santa Bárbara d'Oeste,Santa Helena de Goiás,Santo Ângelo,Jacarezinho,São Manuel,Pindamonhangaba,Lajeado,Biguaçu,Rio das Pedras,Lins,Guarabira,Araripina,Coronel Fabriciano,Parauapebas,São João da Boa Vista,Telêmaco Borba,Novo Gama,Bariri,Presidente Epitácio,Presidente Prudente,Mari,Itajaí,Agudos,Cruzeiro do Oeste,Porangatu,Cabedelo,Artur Nogueira,Santa Cruz do Rio Pardo,São Mateus do Sul,Monte Alto,Junqueirópolis,Marau,Pederneiras,Criciúma,Sertãozinho,Ubá,Colatina,São Sebastião da Grama,Guaíra,Carazinho,Altamira,Planaltina,Cornélio Procópio,Santa Fé do Sul,Chapadão do Sul,Nova Venécia,São Francisco do Sul,Vargem Grande do Sul,Laguna,Farroupilha,Catanduva,Martinópolis,Andradina,Santa Rosa,Itabaiana,Rio dos Cedros,Goianésia,Salto de Pirapora,Inhumas,Rio Verde,Pará de Minas,Aragarças,Pomerode,Batatais,Picuí,Ijuí,Barretos,Muriaé,Araguari,Janaúba,Boituva,Torrinha,Cajazeiras,Patrocínio,Ponta Porã,Tanabi,Louveira,Casa Branca,Pato Branco,Araucária,Jaú,Canápolis,Imbituba,Cosmópolis,Bebedouro,Matão,Charqueada,Itapetininga,Aguaí,Bayeux,Varginha,São José do Rio Pardo,Juazeiro,Pedras de Fogo,Hidrolândia,Ivoti,Avaré,Ibitinga,Promissão,Novo Horizonte,São Joaquim da Barra,Amparo,Dourados,Barra Bonita,Campo Novo do Parecis,Tangará da Serra,Garibaldi,Ibiúna,Barbalha,Mairinque,Sooretama,Ituverava,Espírito Santo do Pinhal,Alfredo Chaves,Vacaria,Santa Izabel do Oeste,Chapecó,Cachoeira do Sul,Campo Mourão,Cascavel,Serrana,Palmas,Sapé,Cruzeiro,São Mateus,Jaguaré,Porto Feliz,Itaperuna,Sabará,Guaxupé,Ipatinga,Tianguá,Patos,Pirassununga,Videira,São José dos Pinhais,Marechal Floriano,São Luís de Montes Belos,Lagoa da Prata,Monte Carmelo,Senhor do Bonfim,Iporá,Três Coroas,Joaçaba,Naviraí,Apucarana,Senador Canedo,Araras,Jales,Araguaína,Socorro,Araranguá,Araçuaí,Garça,Andradas	1.8388257414373812	1.7065326611753187	5.314788338957629
